# File extracted and modified from Anstee_newFe2_newCr2.dat (Turbospectrum)  		TM 2014-05-20
# specifically for ionized species:
#     2 lines of BE II
#     2 lines of MG II
#     5 lines of CA II
#     5 lines of SR II
#     5 lines of BA II
# 24188 lines of FE II
# 13165 lines of CR II
# New FE 2 line data 2005-02-07: BArklem P.S., Aspelund-Johansson J. 2005, A&A 435, 373 (astro-ph/0502098)
# New CR 2 line data 2008-02-26: BArklem P.S., private communication 
#pec     Wavel       Elow         Eupp            J      Sigma    Alpha Log(Gamma/N)
26 FE 2  1054.956    977.053     95767.703    0.5  0.5   156.00   0.205  -7.933
26 FE 2  1055.262      0.000     94763.219    4.5  3.5   154.00   0.207  -7.940
26 FE 2  1055.772  13474.411    108191.867    2.5  1.5   272.00   0.377  -7.724
26 FE 2  1056.024    384.790     95079.641    3.5  3.5   252.00   0.243  -7.734
26 FE 2  1056.455  13474.411    108130.602    2.5  2.5   235.00   0.276  -7.770
26 FE 2  1056.483   8680.454    103334.102    1.5  2.5   158.00   0.222  -7.931
26 FE 2  1057.992  13673.185    108191.867    1.5  1.5   272.00   0.376  -7.724
26 FE 2  1058.270   7955.299    102449.102    3.5  2.5   162.00   0.283  -7.933
26 FE 2  1058.376   1872.567     96356.961    4.5  3.5   194.00   0.235  -7.845
26 FE 2  1058.678  13673.185    108130.602    1.5  2.5   236.00   0.271  -7.767
26 FE 2  1059.188    667.683     95079.641    2.5  3.5   252.00   0.243  -7.733
26 FE 2  1059.564    384.790     94763.219    3.5  3.5   154.00   0.207  -7.940
26 FE 2  1059.642    667.683     95039.203    2.5  1.5   280.00   0.245  -7.688
26 FE 2  1059.941   1872.567     96217.422    4.5  3.5   193.00   0.208  -7.841
26 FE 2  1060.267    384.790     94700.656    3.5  2.5   277.00   0.243  -7.692
26 FE 2  1060.442    384.790     94685.094    3.5  2.5   154.00   0.204  -7.941
26 FE 2  1060.591  13904.824    108191.867    0.5  1.5   271.00   0.381  -7.726
26 FE 2  1061.685      0.000     94189.883    4.5  5.5   159.00   0.230  -7.930
26 FE 2  1061.690   1872.567     96062.062    4.5  5.5   189.00   0.212  -7.851
26 FE 2  1062.152      0.000     94148.508    4.5  4.5   159.00   0.236  -7.932
26 FE 2  1062.565   8391.938    102503.812    2.5  1.5   156.00   0.228  -7.940
26 FE 2  1062.750    667.683     94763.219    2.5  3.5   154.00   0.206  -7.939
26 FE 2  1063.002      0.000     94073.242    4.5  3.5   158.00   0.230  -7.932
26 FE 2  1063.021    667.683     94739.172    2.5  1.5   156.00   0.203  -7.934
26 FE 2  1063.127    977.053     95039.203    0.5  1.5   279.00   0.244  -7.688
26 FE 2  1063.176      0.000     94057.773    4.5  4.5   153.00   0.205  -7.942
26 FE 2  1063.183   8391.938    102449.102    2.5  2.5   162.00   0.282  -7.933
26 FE 2  1063.457    667.683     94700.656    2.5  2.5   277.00   0.242  -7.692
26 FE 2  1063.625    862.613     94880.742    1.5  0.5   156.00   0.204  -7.933
26 FE 2  1063.633    667.683     94685.094    2.5  2.5   154.00   0.204  -7.940
26 FE 2  1063.972      0.000     93987.453    4.5  3.5   153.00   0.205  -7.942
26 FE 2  1064.921    977.053     94880.742    0.5  0.5   156.00   0.204  -7.933
26 FE 2  1065.666    862.613     94700.656    1.5  2.5   276.00   0.241  -7.692
26 FE 2  1065.792    384.790     94211.742    3.5  2.5   155.00   0.202  -7.935
26 FE 2  1065.833   8680.454    102503.812    1.5  1.5   156.00   0.227  -7.939
26 FE 2  1065.843    862.613     94685.094    1.5  2.5   154.00   0.204  -7.940
26 FE 2  1066.310  13673.185    107454.500    1.5  0.5   306.00   0.430  -7.683
26 FE 2  1066.455   8680.454    102449.102    1.5  2.5   162.00   0.281  -7.933
26 FE 2  1066.529    977.053     94739.172    0.5  1.5   156.00   0.203  -7.934
26 FE 2  1066.653   7955.299    101706.508    3.5  2.5   162.00   0.213  -7.918
26 FE 2  1067.367    384.790     94073.242    3.5  3.5   158.00   0.230  -7.932
26 FE 2  1067.544    384.790     94057.773    3.5  4.5   153.00   0.206  -7.942
26 FE 2  1067.725   8846.768    102503.812    0.5  1.5   156.00   0.227  -7.939
26 FE 2  1068.337    384.790     93988.172    3.5  2.5   158.00   0.221  -7.931
26 FE 2  1068.346    384.790     93987.453    3.5  3.5   153.00   0.205  -7.942
26 FE 2  1068.769   2430.097     95995.688    3.5  2.5   190.00   0.234  -7.855
26 FE 2  1068.951  13904.824    107454.500    0.5  0.5   306.00   0.425  -7.681
26 FE 2  1069.015    667.683     94211.742    2.5  2.5   156.00   0.203  -7.935
