 #lambda[Å]  A_ki[s⁻¹]   loggf Acc    Ei[cm⁻¹]  Ek[cm⁻¹]    cfg_i term_i  cfg_k           term_k gi gk rtype     ref1           ref2
  2837.963       None    None  None  32436.796   67662.959  3s2.3d  2D    3s.3p.(3P*).3d    2D*   6  6  None     None           L4737
  2840.099       None    None  None  32435.453   67635.128  3s2.3d  2D    3s.3p.(3P*).3d    2D*   4  4  None     None           L4737
  2840.205       None    None  None  32436.796   67635.128  3s2.3d  2D    3s.3p.(3P*).3d    2D*   6  4  None     None           L4737
  2868.92        None    None  None  45345.594   80191.9    3s2.6d  2D    3s.3p.(3P*).5d    2D*   6  6  None     None           L3514
  2871.57        None    None  None  45344.165   80158.0    3s2.6d  2D    3s.3p.(3P*).5d    2D*   4  4  None     None           L3514
  2894.228       None    None  None  44168.847   78710.26   3s2.5d  2D    3s.3p.(3P*).4d    2F*   6  8  None     None           L4737
  2902.258       None    None  None  44166.398   78612.23   3s2.5d  2D    3s.3p.(3P*).4d    2F*   4  6  None     None           L4737
  2913.267       None    None  None  42237.783   76553.47   3s2.4d  2D    3s.3p.(3P*).4d    2D*   6  6  None     None           L4737
  2915.66        None    None  None  42233.742   76521.7    3s2.4d  2D    3s.3p.(3P*).4d    2D*   4  4  None     None           L3514
  2927.930       None    None  None  38933.968   73077.8    3s2.nd  y2D   3s.3p.(3P*).3d    2F*   6  8  None     None           L3514
  2936.04        None    None  None  38929.413   72978.9    3s2.nd  y2D   3s.3p.(3P*).3d    2F*   4  6  None     None           L3514
  2996.29        None    None  None  45345.594   78710.26   3s2.6d  2D    3s.3p.(3P*).4d    2F*   6  8  None     None           L3514
  3005.02        None    None  None  45344.165   78612.23   3s2.6d  2D    3s.3p.(3P*).4d    2F*   4  6  None     None           L3514
  3050.073       None    None  None  29066.96    61843.54   3s.3p2  4P    3s.3p.(3P*).4s    4P*   4  6  None     None           L4737
  3054.679       None    None  None  29020.41    61747.56   3s.3p2  4P    3s.3p.(3P*).4s    4P*   2  4  None     None           L4737
  3057.144       None    None  None  29142.78    61843.54   3s.3p2  4P    3s.3p.(3P*).4s    4P*   6  6  None     None           L4737
  3059.029       None    None  None  29066.96    61747.56   3s.3p2  4P    3s.3p.(3P*).4s    4P*   4  4  None     None           L4737
  3059.924       None    None  None  29020.41    61691.46   3s.3p2  4P    3s.3p.(3P*).4s    4P*   2  2  None     None           L4737
  3064.290       None    None  None  29066.96    61691.46   3s.3p2  4P    3s.3p.(3P*).4s    4P*   4  2  None     None           L4737
  3065.12        None    None  None  46094.312   78710.26   3s2.7d  2D    3s.3p.(3P*).4d    2F*   6  8  None     None           L3514
  3066.145       None    None  None  29142.78    61747.56   3s.3p2  4P    3s.3p.(3P*).4s    4P*   6  4  None     None           L4737
  3082.1529  5.87e+07  -0.476  B+        0.000   32435.453  3s2.3p  2P*   3s2.3d            2D    2  4  None    c40,T5653       L4737
  3087.02        None    None  None  44168.847   76553.47   3s2.5d  2D    3s.3p.(3P*).4d    2D*   6  6  None     None           L3514
  3089.82        None    None  None  44166.398   76521.7    3s2.5d  2D    3s.3p.(3P*).4d    2D*   4  4  None     None           L3514
  3092.7099  7.29e+07  -0.202  B+      112.061   32436.796  3s2.3p  2P*   3s2.3d            2D    4  6  None    c40,T7070       L4737
  3092.8386  1.16e+07  -1.175  B       112.061   32435.453  3s2.3p  2P*   3s2.3d            2D    4  4  None          c40       L4737
  3203.39        None    None  None  45345.594   76553.47   3s2.6d  2D    3s.3p.(3P*).4d    2D*   6  6  None     None           L3514
  3241.59        None    None  None  42237.783   73077.8    3s2.4d  2D    3s.3p.(3P*).3d    2F*   6  8  None     None           L3514
  3251.60        None    None  None  42233.742   72978.9    3s2.4d  2D    3s.3p.(3P*).3d    2F*   4  6  None     None           L3514
  3282.20        None    None  None  46094.312   76553.47   3s2.7d  2D    3s.3p.(3P*).4d    2D*   6  6  None     None           L3514
  3439.347       None    None  None      0.000   29066.96   3s2.3p  2P*   3s.3p2            4P    2  4  None     None           L4737
  3443.640       None    None  None    112.061   29142.78   3s2.3p  2P*   3s.3p2            4P    4  6  None     None           L4737
  3444.865       None    None  None      0.000   29020.41   3s2.3p  2P*   3s.3p2            4P    2  2  None     None           L4737
  3452.657       None    None  None    112.061   29066.96   3s2.3p  2P*   3s.3p2            4P    4  4  None     None           L4737
  3458.216       None    None  None  44168.847   73077.8    3s2.5d  2D    3s.3p.(3P*).3d    2F*   6  8  None     None           L4737
