# lambda[Å]  A_ki[s⁻¹] loggf   Acc   Ei[cm⁻¹]    Ek[cm⁻¹]   cfg_i                term_i  cfg_k                 term_k  gi gk 
  2519.6292  1.34e+07  -1.195  C+    8154.714   47831.153   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   w5G*   3  5  
  2521.9188  2.42e+06  -1.792  C+    7376.764   47017.188   3d7.(4F).4s            a5F   3d7.(4P).4p            w3D*   9  7  
  2522.4798  1.14e+06  -1.922  C+    7376.764   47008.371   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   z3H*   9  11 
  2522.8493  2.13e+08   0.262  B        0.000   39625.804   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   9  9  
  2524.2923  3.23e+08  -0.511  B      888.132   40491.284   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   3  1  
  2527.2661  3.46e+07  -0.365  D+   19390.168   58946.732   3d6.4s2                a3H   3d6.(3H).4s.4p.(1P*)   3I*   13  13 
  2527.4348  1.93e+08   0.112  B      415.933   39969.853   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   7  7  
  2529.1348  9.91e+07  -0.323  B      704.007   40231.336   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   5  5  
  2529.3075  4.86e+08   0.514  B    21038.987   60563.614   3d6.4s2                b3F2  3d6.(3F2).4s.4p.(1P*)  r3G*   5  7  
  2529.8352  3.83e+07  -0.957  B      888.132   40404.518   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   3  3  
  2530.6915  6.40e+05  -2.366  B      704.007   40207.091   3d6.4s2                a5D   3d5.(6S).4s2.4p        y7P*   5  7  
  2532.8759  1.43e+06  -2.163  B     7728.060   47197.010   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3F*   7  5  
  2533.1414  2.07e+07  -0.659  C+   19621.006   59085.827   3d6.4s2                a3H   3d6.(3H).4s.4p.(1P*)   3I*   11  11 
  2535.6068  9.59e+07  -0.557  B      978.074   40404.518   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   1  3  
  2537.1745  3.70e+08   0.729  B    19390.168   58792.255   3d6.4s2                a3H   3d6.(3H).4s.4p.(1P*)   3I*   13  15 
  2537.4587  3.19e+06  -1.470  C+   11976.239   51373.910   3d7.(4F).4s            a3F   3d7.(2H).4p            u3G*   9  11 
  2538.6992  2.74e+05  -2.623  C+    7728.060   47106.484   3d7.(4F).4s            a5F   3d6.(3H).4s.4p.(3P*)   z3H*   7  9  
  2539.3567  2.41e+06  -1.788  C+    7376.764   46744.993   3d7.(4F).4s            a5F   3d7.(4P).4p            u5D*   9  7  
  2540.6633  1.41e+06  -2.166  B+     704.007   40052.035   3d6.4s2                a5D   3d5.(6S).4s2.4p        y7P*   5  5  
  2540.9720  9.59e+07  -0.333  C+     888.132   40231.336   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   3  5  
  2542.1011  4.47e+08   0.751  C+   19621.006   58946.732   3d6.4s2                a3H   3d6.(3H).4s.4p.(1P*)   3I*    11  13 
  2543.9224  4.70e+08   0.701  B    19788.251   59085.827   3d6.4s2                a3H   3d6.(3H).4s.4p.(1P*)   3I*     9  11 
  2544.6565  2.86e+06  -2.079  C+    7985.785   47272.027   3d7.(4F).4s            a5F   3d7.(4P).4p            w3D*   5  3  
  2545.9783  7.16e+07  -0.312  C+     704.007   39969.853   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   5  7  
  2549.5252  6.62e+05  -2.491  C+    7985.785   47197.010   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3F*   5  5  
  2549.6132  2.31e+07  -0.693  B      415.933   39625.804   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5D*   7  9  
