#Linelist K 1 between 0 and 1.26E6 A (VALD)  -llc- TM (2014-4-11)
 27398.654    4  3p6.4d  2D  33972.074    4  3p6.12p  2P*  1.066E-04   15205.4492
 27398.654    4  3p6.4d  2D  33972.074    2  3p6.12p  2P*  5.345E-04   15206.8359
 27447.049    2  3p6.6s  2S  33972.074    4  3p6.12p  2P*  4.256E-04   15327.9482
 27447.049    2  3p6.6s  2S  33972.074    2  3p6.12p  2P*  2.133E-04   15329.3584
 27398.654    6  3p6.4d  2D  33907.547    6  3p6.10f  2F*  6.948E-04   15348.9043
 27398.654    6  3p6.4d  2D  33907.547    8  3p6.10f  2F*  1.419E-02   15348.9043
 27398.654    4  3p6.4d  2D  33907.547    6  3p6.10f  2F*  1.472E-02   15351.4258
 27398.654    6  3p6.4d  2D  33738.172    4  3p6.11p  2P*  9.591E-04   15767.6592
 27398.654    4  3p6.4d  2D  33738.172    4  3p6.11p  2P*  1.577E-04   15770.3203
 27398.654    4  3p6.4d  2D  33738.172    2  3p6.11p  2P*  7.906E-04   15772.4102
 27447.049    2  3p6.6s  2S  33738.172    4  3p6.11p  2P*  6.745E-04   15902.1299
 27447.049    2  3p6.6s  2S  33738.172    2  3p6.11p  2P*  3.380E-04   15904.2549
 27398.654    6  3p6.4d  2D  33649.449    6   3p6.9f  2F*  1.101E-03   15982.2217
 27398.654    6  3p6.4d  2D  33649.449    8   3p6.9f  2F*  2.197E-02   15982.2217
 27398.654    4  3p6.4d  2D  33649.449    6   3p6.9f  2F*  2.280E-02   15984.9561
 27398.654    6  3p6.4d  2D  33415.551    4  3p6.10p  2P*  1.520E-03   16622.4629
